idx,site,xseq_lb,xseq_ub,yseq_lb,yseq_ub
5164,SOAP,295869.55,296013.55,4100396.139,4100540.139
5165,SOAP,295869.55,296013.55,4100492.139,4100636.139
5166,SOAP,295869.55,296013.55,4100588.139,4100732.139
5167,SOAP,295869.55,296013.55,4100684.139,4100828.139
5168,SOAP,295869.55,296013.55,4100780.139,4100924.139
5169,SOAP,295869.55,296013.55,4100876.139,4101020.139
5170,SOAP,295869.55,296013.55,4100972.139,4101116.139
5171,SOAP,295869.55,296013.55,4101068.139,4101212.139
5172,SOAP,295869.55,296013.55,4101164.139,4101308.139
5173,SOAP,295869.55,296013.55,4101260.139,4101404.139
5174,SOAP,295869.55,296013.55,4101356.139,4101500.139
5175,SOAP,295869.55,296013.55,4101452.139,4101596.139
5176,SOAP,295869.55,296013.55,4101548.139,4101692.139
5177,SOAP,295869.55,296013.55,4101644.139,4101788.139
5178,SOAP,295869.55,296013.55,4101740.139,4101884.139
5179,SOAP,295869.55,296013.55,4101836.139,4101980.139
5180,SOAP,295869.55,296013.55,4101932.139,4102076.139
5181,SOAP,295869.55,296013.55,4102028.139,4102172.139
5182,SOAP,295869.55,296013.55,4102124.139,4102268.139
5183,SOAP,295869.55,296013.55,4102220.139,4102364.139
5184,SOAP,295869.55,296013.55,4102316.139,4102460.139
5185,SOAP,295869.55,296013.55,4102412.139,4102556.139
5186,SOAP,295869.55,296013.55,4102508.139,4102652.139
5187,SOAP,295869.55,296013.55,4102604.139,4102748.139
5188,SOAP,295869.55,296013.55,4102700.139,4102844.139
5189,SOAP,295869.55,296013.55,4102796.139,4102940.139
5190,SOAP,295869.55,296013.55,4102892.139,4103036.139
5191,SOAP,295869.55,296013.55,4102988.139,4103132.139
5192,SOAP,295869.55,296013.55,4103084.139,4103228.139
5193,SOAP,295869.55,296013.55,4103180.139,4103324.139
5194,SOAP,295869.55,296013.55,4103276.139,4103420.139
5195,SOAP,295869.55,296013.55,4103372.139,4103516.139
5196,SOAP,295869.55,296013.55,4103468.139,4103612.139
5197,SOAP,295869.55,296013.55,4103564.139,4103708.139
5198,SOAP,295869.55,296013.55,4103660.139,4103804.139
5199,SOAP,295869.55,296013.55,4103756.139,4103900.139
5200,SOAP,295869.55,296013.55,4103852.139,4103996.139
5201,SOAP,295869.55,296013.55,4103948.139,4104092.139
5202,SOAP,295869.55,296013.55,4104044.139,4104188.139
5203,SOAP,295869.55,296013.55,4104140.139,4104284.139
5204,SOAP,295869.55,296013.55,4104236.139,4104380.139
5205,SOAP,295869.55,296013.55,4104332.139,4104476.139
5206,SOAP,295869.55,296013.55,4104428.139,4104572.139
5207,SOAP,295869.55,296013.55,4104524.139,4104668.139
5208,SOAP,295869.55,296013.55,4104620.139,4104764.139
5209,SOAP,295869.55,296013.55,4104716.139,4104860.139
5210,SOAP,295869.55,296013.55,4104812.139,4104956.139
5211,SOAP,295869.55,296013.55,4104908.139,4105052.139
5212,SOAP,295869.55,296013.55,4105004.139,4105148.139
5213,SOAP,295869.55,296013.55,4105100.139,4105244.139
5214,SOAP,295869.55,296013.55,4105196.139,4105340.139
5215,SOAP,295869.55,296013.55,4105292.139,4105436.139
5216,SOAP,295869.55,296013.55,4105388.139,4105532.139
5217,SOAP,295869.55,296013.55,4105484.139,4105628.139
5218,SOAP,295869.55,296013.55,4105580.139,4105724.139
5219,SOAP,295869.55,296013.55,4105676.139,4105820.139
5220,SOAP,295869.55,296013.55,4105772.139,4105916.139
5221,SOAP,295869.55,296013.55,4105868.139,4106012.139
5222,SOAP,295869.55,296013.55,4105964.139,4106108.139
5223,SOAP,295869.55,296013.55,4106060.139,4106204.139
5224,SOAP,295869.55,296013.55,4106156.139,4106300.139
5225,SOAP,295869.55,296013.55,4106252.139,4106396.139
5226,SOAP,295869.55,296013.55,4106348.139,4106492.139
5227,SOAP,295869.55,296013.55,4106444.139,4106588.139
5228,SOAP,295869.55,296013.55,4106540.139,4106684.139
5229,SOAP,295869.55,296013.55,4106636.139,4106780.139
5230,SOAP,295869.55,296013.55,4106732.139,4106876.139
5231,SOAP,295869.55,296013.55,4106828.139,4106972.139
5232,SOAP,295869.55,296013.55,4106924.139,4107068.139
5233,SOAP,295869.55,296013.55,4107020.139,4107164.139
5234,SOAP,295869.55,296013.55,4107116.139,4107260.139
5235,SOAP,295869.55,296013.55,4107212.139,4107356.139
5236,SOAP,295869.55,296013.55,4107308.139,4107452.139
5237,SOAP,295869.55,296013.55,4107404.139,4107548.139
5238,SOAP,295869.55,296013.55,4107500.139,4107644.139
5239,SOAP,295869.55,296013.55,4107596.139,4107740.139
5240,SOAP,295869.55,296013.55,4107692.139,4107836.139
5241,SOAP,295869.55,296013.55,4107788.139,4107932.139
5242,SOAP,295869.55,296013.55,4107884.139,4108028.139
5243,SOAP,295869.55,296013.55,4107980.139,4108124.139
5244,SOAP,295869.55,296013.55,4108076.139,4108220.139
5245,SOAP,295869.55,296013.55,4108172.139,4108316.139
5246,SOAP,295869.55,296013.55,4108268.139,4108412.139
5247,SOAP,295869.55,296013.55,4108364.139,4108508.139
5248,SOAP,295869.55,296013.55,4108460.139,4108604.139
5249,SOAP,295869.55,296013.55,4108556.139,4108700.139
5250,SOAP,295869.55,296013.55,4108652.139,4108796.139
5251,SOAP,295869.55,296013.55,4108748.139,4108892.139
5252,SOAP,295869.55,296013.55,4108844.139,4108988.139
5253,SOAP,295869.55,296013.55,4108940.139,4109084.139
5254,SOAP,295869.55,296013.55,4109036.139,4109180.139
5255,SOAP,295869.55,296013.55,4109132.139,4109276.139
5256,SOAP,295869.55,296013.55,4109228.139,4109372.139
5257,SOAP,295965.55,296109.55,4095308.139,4095452.139
5258,SOAP,295965.55,296109.55,4095404.139,4095548.139
5259,SOAP,295965.55,296109.55,4095500.139,4095644.139
5260,SOAP,295965.55,296109.55,4095596.139,4095740.139
5261,SOAP,295965.55,296109.55,4095692.139,4095836.139
5262,SOAP,295965.55,296109.55,4095788.139,4095932.139
5263,SOAP,295965.55,296109.55,4095884.139,4096028.139
5264,SOAP,295965.55,296109.55,4095980.139,4096124.139
5265,SOAP,295965.55,296109.55,4096076.139,4096220.139
5266,SOAP,295965.55,296109.55,4096172.139,4096316.139
5267,SOAP,295965.55,296109.55,4096268.139,4096412.139
5268,SOAP,295965.55,296109.55,4096364.139,4096508.139
5269,SOAP,295965.55,296109.55,4096460.139,4096604.139
5270,SOAP,295965.55,296109.55,4096556.139,4096700.139
5271,SOAP,295965.55,296109.55,4096652.139,4096796.139
5272,SOAP,295965.55,296109.55,4096748.139,4096892.139
5273,SOAP,295965.55,296109.55,4096844.139,4096988.139
5274,SOAP,295965.55,296109.55,4096940.139,4097084.139
5275,SOAP,295965.55,296109.55,4097036.139,4097180.139
5276,SOAP,295965.55,296109.55,4097132.139,4097276.139
5277,SOAP,295965.55,296109.55,4097228.139,4097372.139
5278,SOAP,295965.55,296109.55,4097324.139,4097468.139
5279,SOAP,295965.55,296109.55,4097420.139,4097564.139
5280,SOAP,295965.55,296109.55,4097516.139,4097660.139
5281,SOAP,295965.55,296109.55,4097612.139,4097756.139
5282,SOAP,295965.55,296109.55,4097708.139,4097852.139
5283,SOAP,295965.55,296109.55,4097804.139,4097948.139
5284,SOAP,295965.55,296109.55,4097900.139,4098044.139
5285,SOAP,295965.55,296109.55,4097996.139,4098140.139
5286,SOAP,295965.55,296109.55,4098092.139,4098236.139
5287,SOAP,295965.55,296109.55,4098188.139,4098332.139
5288,SOAP,295965.55,296109.55,4098284.139,4098428.139
5289,SOAP,295965.55,296109.55,4098380.139,4098524.139
5290,SOAP,295965.55,296109.55,4098476.139,4098620.139
5291,SOAP,295965.55,296109.55,4098572.139,4098716.139
5292,SOAP,295965.55,296109.55,4098668.139,4098812.139
5293,SOAP,295965.55,296109.55,4098764.139,4098908.139
5294,SOAP,295965.55,296109.55,4098860.139,4099004.139
5295,SOAP,295965.55,296109.55,4098956.139,4099100.139
5296,SOAP,295965.55,296109.55,4099052.139,4099196.139
5297,SOAP,295965.55,296109.55,4099148.139,4099292.139
5298,SOAP,295965.55,296109.55,4099244.139,4099388.139
5299,SOAP,295965.55,296109.55,4099340.139,4099484.139
5300,SOAP,295965.55,296109.55,4099436.139,4099580.139
5301,SOAP,295965.55,296109.55,4099532.139,4099676.139
5302,SOAP,295965.55,296109.55,4099628.139,4099772.139
5303,SOAP,295965.55,296109.55,4099724.139,4099868.139
5304,SOAP,295965.55,296109.55,4099820.139,4099964.139
5305,SOAP,295965.55,296109.55,4099916.139,4100060.139
5306,SOAP,295965.55,296109.55,4100012.139,4100156.139
5307,SOAP,295965.55,296109.55,4100108.139,4100252.139
5308,SOAP,295965.55,296109.55,4100204.139,4100348.139
5309,SOAP,295965.55,296109.55,4100300.139,4100444.139
5310,SOAP,295965.55,296109.55,4100396.139,4100540.139
5311,SOAP,295965.55,296109.55,4100492.139,4100636.139
5312,SOAP,295965.55,296109.55,4100588.139,4100732.139
5313,SOAP,295965.55,296109.55,4100684.139,4100828.139
5314,SOAP,295965.55,296109.55,4100780.139,4100924.139
5315,SOAP,295965.55,296109.55,4100876.139,4101020.139
5316,SOAP,295965.55,296109.55,4100972.139,4101116.139
5317,SOAP,295965.55,296109.55,4101068.139,4101212.139
5318,SOAP,295965.55,296109.55,4101164.139,4101308.139
5319,SOAP,295965.55,296109.55,4101260.139,4101404.139
5320,SOAP,295965.55,296109.55,4101356.139,4101500.139
5321,SOAP,295965.55,296109.55,4101452.139,4101596.139
5322,SOAP,295965.55,296109.55,4101548.139,4101692.139
5323,SOAP,295965.55,296109.55,4101644.139,4101788.139
5324,SOAP,295965.55,296109.55,4101740.139,4101884.139
5325,SOAP,295965.55,296109.55,4101836.139,4101980.139
5326,SOAP,295965.55,296109.55,4101932.139,4102076.139
5327,SOAP,295965.55,296109.55,4102028.139,4102172.139
5328,SOAP,295965.55,296109.55,4102124.139,4102268.139
5329,SOAP,295965.55,296109.55,4102220.139,4102364.139
5330,SOAP,295965.55,296109.55,4102316.139,4102460.139
5331,SOAP,295965.55,296109.55,4102412.139,4102556.139
5332,SOAP,295965.55,296109.55,4102508.139,4102652.139
5333,SOAP,295965.55,296109.55,4102604.139,4102748.139
5334,SOAP,295965.55,296109.55,4102700.139,4102844.139
5335,SOAP,295965.55,296109.55,4102796.139,4102940.139
5336,SOAP,295965.55,296109.55,4102892.139,4103036.139
5337,SOAP,295965.55,296109.55,4102988.139,4103132.139
5338,SOAP,295965.55,296109.55,4103084.139,4103228.139
5339,SOAP,295965.55,296109.55,4103180.139,4103324.139
5340,SOAP,295965.55,296109.55,4103276.139,4103420.139
5341,SOAP,295965.55,296109.55,4103372.139,4103516.139
5342,SOAP,295965.55,296109.55,4103468.139,4103612.139
5343,SOAP,295965.55,296109.55,4103564.139,4103708.139
5344,SOAP,295965.55,296109.55,4103660.139,4103804.139
5345,SOAP,295965.55,296109.55,4103756.139,4103900.139
5346,SOAP,295965.55,296109.55,4103852.139,4103996.139
5347,SOAP,295965.55,296109.55,4103948.139,4104092.139
5348,SOAP,295965.55,296109.55,4104044.139,4104188.139
5349,SOAP,295965.55,296109.55,4104140.139,4104284.139
5350,SOAP,295965.55,296109.55,4104236.139,4104380.139
5351,SOAP,295965.55,296109.55,4104332.139,4104476.139
5352,SOAP,295965.55,296109.55,4104428.139,4104572.139
5353,SOAP,295965.55,296109.55,4104524.139,4104668.139
5354,SOAP,295965.55,296109.55,4104620.139,4104764.139
5355,SOAP,295965.55,296109.55,4104716.139,4104860.139
5356,SOAP,295965.55,296109.55,4104812.139,4104956.139
5357,SOAP,295965.55,296109.55,4104908.139,4105052.139
5358,SOAP,295965.55,296109.55,4105004.139,4105148.139
5359,SOAP,295965.55,296109.55,4105100.139,4105244.139
5360,SOAP,295965.55,296109.55,4105196.139,4105340.139
5361,SOAP,295965.55,296109.55,4105292.139,4105436.139
5362,SOAP,295965.55,296109.55,4105388.139,4105532.139
5363,SOAP,295965.55,296109.55,4105484.139,4105628.139
5364,SOAP,295965.55,296109.55,4105580.139,4105724.139
5365,SOAP,295965.55,296109.55,4105676.139,4105820.139
5366,SOAP,295965.55,296109.55,4105772.139,4105916.139
5367,SOAP,295965.55,296109.55,4105868.139,4106012.139
5368,SOAP,295965.55,296109.55,4105964.139,4106108.139
5369,SOAP,295965.55,296109.55,4106060.139,4106204.139
5370,SOAP,295965.55,296109.55,4106156.139,4106300.139
5371,SOAP,295965.55,296109.55,4106252.139,4106396.139
5372,SOAP,295965.55,296109.55,4106348.139,4106492.139
5373,SOAP,295965.55,296109.55,4106444.139,4106588.139
5374,SOAP,295965.55,296109.55,4106540.139,4106684.139
5375,SOAP,295965.55,296109.55,4106636.139,4106780.139
5376,SOAP,295965.55,296109.55,4106732.139,4106876.139
5377,SOAP,295965.55,296109.55,4106828.139,4106972.139
5378,SOAP,295965.55,296109.55,4106924.139,4107068.139
5379,SOAP,295965.55,296109.55,4107020.139,4107164.139
5380,SOAP,295965.55,296109.55,4107116.139,4107260.139
5381,SOAP,295965.55,296109.55,4107212.139,4107356.139
5382,SOAP,295965.55,296109.55,4107308.139,4107452.139
5383,SOAP,295965.55,296109.55,4107404.139,4107548.139
5384,SOAP,295965.55,296109.55,4107500.139,4107644.139
5385,SOAP,295965.55,296109.55,4107596.139,4107740.139
5386,SOAP,295965.55,296109.55,4107692.139,4107836.139
5387,SOAP,295965.55,296109.55,4107788.139,4107932.139
5388,SOAP,295965.55,296109.55,4107884.139,4108028.139
5389,SOAP,295965.55,296109.55,4107980.139,4108124.139
5390,SOAP,295965.55,296109.55,4108076.139,4108220.139
5391,SOAP,295965.55,296109.55,4108172.139,4108316.139
5392,SOAP,295965.55,296109.55,4108268.139,4108412.139
5393,SOAP,295965.55,296109.55,4108364.139,4108508.139
5394,SOAP,295965.55,296109.55,4108460.139,4108604.139
5395,SOAP,295965.55,296109.55,4108556.139,4108700.139
5396,SOAP,295965.55,296109.55,4108652.139,4108796.139
5397,SOAP,295965.55,296109.55,4108748.139,4108892.139
5398,SOAP,295965.55,296109.55,4108844.139,4108988.139
5399,SOAP,295965.55,296109.55,4108940.139,4109084.139
5400,SOAP,295965.55,296109.55,4109036.139,4109180.139
5401,SOAP,295965.55,296109.55,4109132.139,4109276.139
5402,SOAP,295965.55,296109.55,4109228.139,4109372.139
5403,SOAP,296061.55,296205.55,4095308.139,4095452.139
5404,SOAP,296061.55,296205.55,4095404.139,4095548.139
5405,SOAP,296061.55,296205.55,4095500.139,4095644.139
5406,SOAP,296061.55,296205.55,4095596.139,4095740.139
5407,SOAP,296061.55,296205.55,4095692.139,4095836.139
5408,SOAP,296061.55,296205.55,4095788.139,4095932.139
5409,SOAP,296061.55,296205.55,4095884.139,4096028.139
5410,SOAP,296061.55,296205.55,4095980.139,4096124.139
5411,SOAP,296061.55,296205.55,4096076.139,4096220.139
5412,SOAP,296061.55,296205.55,4096172.139,4096316.139
5413,SOAP,296061.55,296205.55,4096268.139,4096412.139
5414,SOAP,296061.55,296205.55,4096364.139,4096508.139
5415,SOAP,296061.55,296205.55,4096460.139,4096604.139
5416,SOAP,296061.55,296205.55,4096556.139,4096700.139
5417,SOAP,296061.55,296205.55,4096652.139,4096796.139
5418,SOAP,296061.55,296205.55,4096748.139,4096892.139
5419,SOAP,296061.55,296205.55,4096844.139,4096988.139
5420,SOAP,296061.55,296205.55,4096940.139,4097084.139
5421,SOAP,296061.55,296205.55,4097036.139,4097180.139
5422,SOAP,296061.55,296205.55,4097132.139,4097276.139
5423,SOAP,296061.55,296205.55,4097228.139,4097372.139
5424,SOAP,296061.55,296205.55,4097324.139,4097468.139
5425,SOAP,296061.55,296205.55,4097420.139,4097564.139
5426,SOAP,296061.55,296205.55,4097516.139,4097660.139
5427,SOAP,296061.55,296205.55,4097612.139,4097756.139
5428,SOAP,296061.55,296205.55,4097708.139,4097852.139
5429,SOAP,296061.55,296205.55,4097804.139,4097948.139
5430,SOAP,296061.55,296205.55,4097900.139,4098044.139
5431,SOAP,296061.55,296205.55,4097996.139,4098140.139
5432,SOAP,296061.55,296205.55,4098092.139,4098236.139
5433,SOAP,296061.55,296205.55,4098188.139,4098332.139
5434,SOAP,296061.55,296205.55,4098284.139,4098428.139
5435,SOAP,296061.55,296205.55,4098380.139,4098524.139
5436,SOAP,296061.55,296205.55,4098476.139,4098620.139
5437,SOAP,296061.55,296205.55,4098572.139,4098716.139
5438,SOAP,296061.55,296205.55,4098668.139,4098812.139
5439,SOAP,296061.55,296205.55,4098764.139,4098908.139
5440,SOAP,296061.55,296205.55,4098860.139,4099004.139
5441,SOAP,296061.55,296205.55,4098956.139,4099100.139
5442,SOAP,296061.55,296205.55,4099052.139,4099196.139
5443,SOAP,296061.55,296205.55,4099148.139,4099292.139
5444,SOAP,296061.55,296205.55,4099244.139,4099388.139
5445,SOAP,296061.55,296205.55,4099340.139,4099484.139
5446,SOAP,296061.55,296205.55,4099436.139,4099580.139
5447,SOAP,296061.55,296205.55,4099532.139,4099676.139
5448,SOAP,296061.55,296205.55,4099628.139,4099772.139
5449,SOAP,296061.55,296205.55,4099724.139,4099868.139
5450,SOAP,296061.55,296205.55,4099820.139,4099964.139
5451,SOAP,296061.55,296205.55,4099916.139,4100060.139
5452,SOAP,296061.55,296205.55,4100012.139,4100156.139
5453,SOAP,296061.55,296205.55,4100108.139,4100252.139
5454,SOAP,296061.55,296205.55,4100204.139,4100348.139
5455,SOAP,296061.55,296205.55,4100300.139,4100444.139
5456,SOAP,296061.55,296205.55,4100396.139,4100540.139
5457,SOAP,296061.55,296205.55,4100492.139,4100636.139
5458,SOAP,296061.55,296205.55,4100588.139,4100732.139
5459,SOAP,296061.55,296205.55,4100684.139,4100828.139
5460,SOAP,296061.55,296205.55,4100780.139,4100924.139
5461,SOAP,296061.55,296205.55,4100876.139,4101020.139
5462,SOAP,296061.55,296205.55,4100972.139,4101116.139
5463,SOAP,296061.55,296205.55,4101068.139,4101212.139
5464,SOAP,296061.55,296205.55,4101164.139,4101308.139
5465,SOAP,296061.55,296205.55,4101260.139,4101404.139
5466,SOAP,296061.55,296205.55,4101356.139,4101500.139
5467,SOAP,296061.55,296205.55,4101452.139,4101596.139
5468,SOAP,296061.55,296205.55,4101548.139,4101692.139
5469,SOAP,296061.55,296205.55,4101644.139,4101788.139
5470,SOAP,296061.55,296205.55,4101740.139,4101884.139
5471,SOAP,296061.55,296205.55,4101836.139,4101980.139
5472,SOAP,296061.55,296205.55,4101932.139,4102076.139
5473,SOAP,296061.55,296205.55,4102028.139,4102172.139
5474,SOAP,296061.55,296205.55,4102124.139,4102268.139
5475,SOAP,296061.55,296205.55,4102220.139,4102364.139
5476,SOAP,296061.55,296205.55,4102316.139,4102460.139
5477,SOAP,296061.55,296205.55,4102412.139,4102556.139
5478,SOAP,296061.55,296205.55,4102508.139,4102652.139
5479,SOAP,296061.55,296205.55,4102604.139,4102748.139
5480,SOAP,296061.55,296205.55,4102700.139,4102844.139
5481,SOAP,296061.55,296205.55,4102796.139,4102940.139
5482,SOAP,296061.55,296205.55,4102892.139,4103036.139
5483,SOAP,296061.55,296205.55,4102988.139,4103132.139
5484,SOAP,296061.55,296205.55,4103084.139,4103228.139
5485,SOAP,296061.55,296205.55,4103180.139,4103324.139
5486,SOAP,296061.55,296205.55,4103276.139,4103420.139
5487,SOAP,296061.55,296205.55,4103372.139,4103516.139
5488,SOAP,296061.55,296205.55,4103468.139,4103612.139
5489,SOAP,296061.55,296205.55,4103564.139,4103708.139
5490,SOAP,296061.55,296205.55,4103660.139,4103804.139
5491,SOAP,296061.55,296205.55,4103756.139,4103900.139
5492,SOAP,296061.55,296205.55,4103852.139,4103996.139
5493,SOAP,296061.55,296205.55,4103948.139,4104092.139
5494,SOAP,296061.55,296205.55,4104044.139,4104188.139
5495,SOAP,296061.55,296205.55,4104140.139,4104284.139
5496,SOAP,296061.55,296205.55,4104236.139,4104380.139
5497,SOAP,296061.55,296205.55,4104332.139,4104476.139
5498,SOAP,296061.55,296205.55,4104428.139,4104572.139
5499,SOAP,296061.55,296205.55,4104524.139,4104668.139
5500,SOAP,296061.55,296205.55,4104620.139,4104764.139
5501,SOAP,296061.55,296205.55,4104716.139,4104860.139
5502,SOAP,296061.55,296205.55,4104812.139,4104956.139
5503,SOAP,296061.55,296205.55,4104908.139,4105052.139
5504,SOAP,296061.55,296205.55,4105004.139,4105148.139
5505,SOAP,296061.55,296205.55,4105100.139,4105244.139
5506,SOAP,296061.55,296205.55,4105196.139,4105340.139
5507,SOAP,296061.55,296205.55,4105292.139,4105436.139
5508,SOAP,296061.55,296205.55,4105388.139,4105532.139
5509,SOAP,296061.55,296205.55,4105484.139,4105628.139
5510,SOAP,296061.55,296205.55,4105580.139,4105724.139
5511,SOAP,296061.55,296205.55,4105676.139,4105820.139
5512,SOAP,296061.55,296205.55,4105772.139,4105916.139
5513,SOAP,296061.55,296205.55,4105868.139,4106012.139
5514,SOAP,296061.55,296205.55,4105964.139,4106108.139
5515,SOAP,296061.55,296205.55,4106060.139,4106204.139
5516,SOAP,296061.55,296205.55,4106156.139,4106300.139
5517,SOAP,296061.55,296205.55,4106252.139,4106396.139
5518,SOAP,296061.55,296205.55,4106348.139,4106492.139
5519,SOAP,296061.55,296205.55,4106444.139,4106588.139
5520,SOAP,296061.55,296205.55,4106540.139,4106684.139
5521,SOAP,296061.55,296205.55,4106636.139,4106780.139
5522,SOAP,296061.55,296205.55,4106732.139,4106876.139
5523,SOAP,296061.55,296205.55,4106828.139,4106972.139
5524,SOAP,296061.55,296205.55,4106924.139,4107068.139
5525,SOAP,296061.55,296205.55,4107020.139,4107164.139
5526,SOAP,296061.55,296205.55,4107116.139,4107260.139
5527,SOAP,296061.55,296205.55,4107212.139,4107356.139
5528,SOAP,296061.55,296205.55,4107308.139,4107452.139
5529,SOAP,296061.55,296205.55,4107404.139,4107548.139
5530,SOAP,296061.55,296205.55,4107500.139,4107644.139
5531,SOAP,296061.55,296205.55,4107596.139,4107740.139
5532,SOAP,296061.55,296205.55,4107692.139,4107836.139
